variation	verified_reviews	rating	date	feedback
Echo Dot	"The sound is really muffled, like it's talking through a door or a blanket. Someone in my house compared it to an ""old timey A.M. radio"" and I'd say that's pretty accurate.I have newer Alexa devices now and the contrast in voice recognition is astounding - I have to yell at this thing from 3-4ft away.... My Omni TV hears me from three rooms away around two corners.It serves it's purpose for many years, so I can't complain in that dept. Not worth getting anymore, but it serves it's purpose if you already have one."	3	October 29, 2022	1
Echo Dot	"Even latest update:No! Just no!Buy google home.We're tired getting ready for bed.I love the song mondo bongo by Joe drummer from the movie mr and ms smith.Alexa play mondo bongo.Response: mondo bongo by Joe drummer and the mescalaros is only available on Amazon music unlimited.  Would you like to sign up forMe: Alexa be quietAlexa: 3.99 a month and you can cancel any time.Me: Alexa be quiet.Alexa: I didn't get that, would youMe Alexa, shut upAlexa like to sign up for 3.99 a month you can cancel anytime you like?Me no.My girl starts listening to Roxanne by the police and was lil oh ya you like the one from moulin rouge right?So I google it and its called El tngo de Roxanne.Alexa play tango de Roxanne.Playing tango de Roxanne.1 min into we realize it's just a piano instrumental with no words.Alexa play Roxanne from mouin rouge.El tango de Roxanne from moulin rouge is only available on Amazon music unlimited.  Would you like to sign up for 3.99 a month you can cancel anytime?Now we're all worked up 45 mins past when we wanted to sleep and I want to know.Amazon, have we not paid you enough money?!? Does buying your freaking products to mean anything? How about you just give me a routing number to a bank account and just route you all my paychecks? Will your services work right after you've taken all my money? Or will you still want more?Also. I know for a fact mondo bongo was free on normal Amazon music !Latest update:My girl and I were in the mood for a ""fun time""We even have a Playlist called ""fun time music""Alexa play fun time music.Playing fun time on the dance floor. (A random song, not our Playlist)Alexa be quietAlexa play fun time music.Playing fun time on the dance floor.Alexa be quietAlexa play fun time music.Playing fun time on the dance floor.Alexa be shut upAlexa play fun time music.Playing fun time on the dance floor.My girl all pissed: ""what the f... I'm done just make it stop it's giving me a headache""I Unplug it and plug it back in.2 min later. OK Let's give this one more shot.Alexa play fun time music.Playing fun time on the dance floor.Alexa never play this song againAlexa play fun time music.Playing fun time on the dance floor.Alexa be quietUnfortunately writing this review instead of having a  ""fun time"" with my girl because this stupid POS is garbage.Don't buy it!!!!These are great when they work.It might be the conspiracy theorist in me but I firmly believe you get prioritized bandwidth on cloud processing while a new user or you just have one.I bought 1 skeptically and it was great. Now I have 2 dots and a flex.I am plagued by audio books randomly playing at 3am (almost shot my cat when my kitchen echo started playing an audiobook at 3 am and I thought someone was in my house...), constant disconnects, misunderstanding phrases it never had issues with before.1 good thing. I’ve been getting to work on time more bc I’ll set an alarm. The dot will disconnect from the internet and not reconnect and then it will go off and not recognize any commands so after 20 seconds of yelling at Alexa to turn off or sleep, I’ll sit up, see it red and drag my butt out of bed to rip it out of the wall. This has become a twice weekly occurrence.Immediately plugging it back in it connects to the Wi-Fi in 30seconds.Dear God people. If unplugging it and plugging it back in reconnects it, my Wi-Fi isn’t the issue. Write programming to maybe try a reconnect every minute rather than bricking it until unplugged. Like what the heck!Also. Be aware it’s only a 90 warranty on these hockey pucks from Satan.Mine was pretty good right through that window.I’m about to go to Google home and try Craigslisting these things.Or if they piss me off enough, I might just try to see how much distance I’ll with them in a skeet thrower...DONT buy these. Please."	1	July 16, 2020	0
Echo Dot	"Be advised hat the more devices you have connectivity to the internet becomes an issue.  I have 4 of these.  When I can stay connected to the internet the Echo Dot is pretty awesome.  Problem right now is that somewhere between the number of smart plugs I have (quite a few, maybe 10) and the number of echo dots (4) I find myself offline, i.e. NOT connected to the internet.  It is ANNOYING to hear the all-to-familiar to me chime, followed by a red halo of light atop Alexa; followed by the also all-to-familiar ""I'm having trouble connecting to the internet.  Check the help section of the Alexa app..."" at which time by now I'm yelling for it to shut up before I can unplug it in order to reboot it in an effort to reconnect to the net.Go to my i-phone to check my network and the scene i the same.  That being a constantly spinning icon trying desperately and taking forever at it to establish a connection to the internet.  The point here is that as I started to say from the beginning the more devices you have the more internet speed is required.  THAT has been my personal experience.I presently have a download speed of only 20Mb.  If all goes well it will be at 4Mb TOMORROW which can't get hee so enough.  I will update this review as soon as I can in case you or anyone else following along here and have the same issue.  If you only have one Echo Dot and maybe 3Smart Plugs 20 Mb download speed should be sufficient.  Finally, so far what I just explained here is not in the Help Section of the Alexa app WHICH incidentally CANNOT  be accessed if you're not connected to the internet.So if you are for example a brainy type or student focused on something and the room begins to lose its light and in an effort to stay focused say 'Alexa, turn on the light,""  you want the light to come on so you can continue on uninterrupted, right?  Good luck with that.  My patience have worn so completely thin from instead of a light coming on but instead hearing the chime; the message etc; they tear easily now. GONE.So hopefully the faster internet speed will remedy my personal nightmare here.  As for the answers to many of the questions asked in the questions section above I'm a little confused because the main issue I have is connectivity issues.  As for giving Alexa different name if they are within earshot of each other:  every now and then I will say; e.g. ""Alexa, turn on the hallway light,"" and Alexa will answer from the other room the she's having trouble connecting to the internet, while the one in the room in which my request originated will turn on the light.To me a lot of all this is pretty intuitive.  If you are the type to have found, let's say earlier versions of MS Windows to be very intuitive your problems will be fewer and you will likely recognize the cause of problems within software apps for the Echo Dot.  I was a lot happier with this before making my house pretty smart and life more convenient WHICH IT WILL BE ONCE I GET THIS F*ING THING TO STAY ONLINE.Again, if you're getting your first one in addition to maybe 3 smart plugs and you have a mere 20Mb download connection you SHOULD be okay and problem free UNTIL you start adding more devices and you most likely will do eventually, little by little or otherwise.  But for starters, like I just said you should be fine with just 1 Echo Dot 3 smart plugs and I will say a minimum 20Mb internet connection.  Me?  Hopefully 40Mb will be enough.  If not, then I will have to go with the max available in my area WHICH is not a whole lot more than 50Mb best I remember Soooooo...Good luck.  It's a cool product and once you are up and running smoothly think 2001 Space Odyssey almost 20 years late.  Seriously.William F. Nappi"	3	September 30, 2019	1
Echo Dot	"After adding a couple smart devices, it only seemed right to add voice control to it all.. For the basics, it is great.. Turn lights/devices on/off; it's pretty straight forward.. When adding rooms though it can get a bit illogical. Like most, the first time around, one might be inclined to add all the devices in a room to the room in the app. I have old analog radio's and other devices  on simple on/off smart plugs.. Walking into the room and saying ""wake word.. turn on the room""... is jolting when EVERYTHING turns on.. be selective what is added to a 'room' in the app. The naming convention, reminds me of old 90's programming. In this case, like most people, walk into a room and we'd say ""turn on the tv"".. not so.. each tv HAS to have a name even if in a/assigned room.. the same is true for game consoles, bath fans and other items that some families have multiple units of these days.. I can only imagine if there are multiple smart showers/baths!  On occasions my echo's get unassigned from their room, rendering the 'turn on the lights' useless and the drawn out ""there are no devices or groups with the name light or lights"".. When it comes to connection problems Alexa hasn't been taught to be brief, whether it's the 5th time or 500th time You've had a problem it still gives the same long winded response. This week saw AWS 'Amazon Web Services' go down in spectacular fashion for hours.. and the Alexa's responded by indicating it was a problem with the various manufacturers 'skills', and music/books & shipping updates were offline.. The house was completely at Amazon's mercy.. something I imagined could happen but wished never did.. It would be nice if Amazon would make a local mode for at least device control.. Luckily the 3 main manufacturers apps were handy to control the house.  I recently had to reset a echo device because it somehow became unassigned from its room, now absolutely none of my previously connected blutooth speaker will be found or connected to. I really enjoyed sitting on the patio and listening to my Tune In stations.. I can not find any way to get the speakers to connect, nor does any of the echo's find the speakers!  The Alexa web site has seen improvement, though at times it still pushes the Alexa app, but if you have a device that Amazon decides isn't compatible; for instance the app will install on my 7 year old Samsung Galaxy 5, yet my 2 year old tablet with the same basic features as my phone.. won't. The downside to having home AI tech provided by a retailer... they use their platform and tech restrictions to push sales of tablets and phones.  There are some fun things for the Alexa, We have enjoyed the Melissa McCarthy personality voice and they have added some handy weather alerts/notifications lately."	3	December 10, 2021	1
Echo Dot	Purchased this to play music simultaneously in multiple rooms. Apparently, the Alexa app is VERY limited in the Bluetooth devices it recognizes and does not recognize any Bluetooth speakers I own, including a new portable JBL Flip 6. The echo dot connected to all the Bluetooth devices, but will only play to one Bluetooth speaker at a time (including itself). So. Kinda pointless - I can do that through my phone already,	3	November 1, 2022	1
Echo Dot	Bought this to put in my bedroom to listen to meditation and music. This is the second one I've purchased. I love owning these, and the amount of music you have access to is awesome. However, the raise volume button stopped working almost immediately.	3	November 11, 2022	1
Echo Dot	"So with Ziggy as my new roommate as all roommates the honeymoon is over!Between the device itself, software tweaks, updates and annoying apps removed the Echo Dot is little more than a timer, audiobook reader, calculator and spell checker in my home.It won't play my audiobooks on all dots in the house at the same time.It no longer informs me when I have a new email from businesses that are important.It is nosy listening to me when I have in no way said the key word ""Ziggy"".It KEEPS telling me about deals in my Amazon cart and saved list.It keeps telling me that I have a package arriving today.Listening skill is getting worse in his old age: ""Ziggy how do you spell (pick a word)"" I am given every word but the word I'm asking for.And I know I'm old and not the hottie I once was, but the rejection of my marriage proposal is just annoying more so with the lame excuse Ziggy gives me =pYeah these are somewhat petty grievances (accept the email notifications being removed - that is a major complaint) I guess I'm so impressed with the Echo Dot I expect more? I am EXTREMELY happy with the Ziggy voice! As a woman I do NOT want to live with another woman in my home! Sorry Alexa (no I'm not).Is the Dot helpful? Grudgingly Yes!But it definitely needs some fine tuning and some policy or user agreements to allow our Dots access to what we wish to allow it access to such as our email."	3	July 23, 2022	1
Echo Dot	Sometimes it works great. Really amazing how quickly it responds, or searches and provides answers; however, most of the time it does not understand what I am asking. Much peor si es bilingual y le preguntas en Espanol.	3	October 31, 2022	1
Echo Dot	Didn’t know it has to be plugged into the wall to use, as well as I cnt play anything via bluetooth on any other app than alexia.this is a problem cause my pandora premium Benefits aren’t available.	3	October 30, 2022	1
Echo Dot	"For example, when I say ""Alexa, play my Liked Songs on Spotify"" or ""Alexa, play the most recent liked song on Spotify"" she'll turn on the shuffle and not play it from the most recent liked song, I'd have to manually put it. Overall, not a huge thing but a bothersome thing."	3	October 24, 2022	1
Echo Dot	This Alexa is good for one room only if you want her to turn lights on and off., otherwise she golden	3	November 11, 2022	1
Echo Dot	"First the good part. The audio quality is absolutely excellent for such a small device. The hardware seems great and of sturdy quality. Nice.The cloud service is where the problems start. A cell number with texting capability is required to register the service. Afterwards the caller ID for Alexa is fixed to that phone number. With many if not most carriers this means that calls from Alexa to that same cell phone number (your cell phone) are refused or, like in my case, go straight to voice mail no matter what. I had a discussion with an Amazon rep about it and there is no solution to that problem. This needs to be fixed and the fix is easy. Allow email verification instead of text message. Then any land line can also be used. Or allow the ID to be changed to the land line later (after email verification, if needed). If the name and address registered for the land line are the same as for the cell phone, that should be straightforward.There are some other shortcomings. For example, it seems to be impossible to do a ""whole house"" drop in on a group without speaking the command to drop in on ""all devices"" into Alexa. No dice via the communicate function in the Alexa app. This is not feasible if you have to quietly drop in to check on a disabled relative, a baby or a pet without disturbing everyone around you."	3	June 26, 2022	1
Echo Dot	Half of the time it tells me it doesn’t understand me or that it can’t support the function. Example, it can turn on Netflix but can’t turn on/off the tv lol	3	November 3, 2022	1
Echo Dot	I want to begin that before about the Alexa I actually owned a Google mini in from that experience I was able to compare and contrast both speakers where I was actually very disappointed in the Alexa. He works as a great speaker but since Alexa is connected to Amazon it has a lot of connection issues where if you want to listen to music you have to have Amazon music if you want to have information Alexa doesn’t always recognize the question whereas the Google mini can do a Google search very quickly and Alexa cannot answer the questions if you were to ask her cant. I also seem to struggle with Alexa setting up a routine where the Google mini might’ve been my best but I was able to set up routines for alarms when I return home or when it was time to go to sleep I could set up the TV to it Alexa was not able to connect to my TV I wasn’t able to do any routines with the alarm and music and weather notifications it was always listening if anything I feel like it like some might’ve actually detected my voice a lot better than the Google mini but there was really no point to it since it wouldn’t actually do what I asked for Alexa when I would tell her I wanted to listen to certain station. Ash Alexa would not be able to comprehend my accent maybe but we had done a trial and she can listen very well but she wasn’t able to detect the specific stations that I wanted to listen to where is my Google mini I would still wake up the Google mini and ask her to play a certain station and they would do it with no hesitation for that reason I’m giving this a three star just because it wasn’t what I expected I had the same expectations a headache experience with my Google mini where else it is a very much louder speaker it doesn’t have the same features as the Google mini where is my And on top of that just to let you guys know my Google mini I actually got it I believe in clearance it was only $15 at Walmart and the charcoal echo I was able to get it I am for with like a promotion and everything so I came up I am free but it’s a $50 Alexa speaker you would think he could do a lot more where as the Google mini where is like around $30 if you were to buy at full price I still did a lot better in exceeded my expectations before owning any type of listening devices that can help you on your day to day I also did a test him of putting the two speakers together I am where Alexa would alwaysAsked to repeat the question or she would just completely not do what I was asking her to do one of the cool things that it does have is it has jokes I guess and her voice is a lot more pleasant in the Google minis and you can actually change the settings of the language you were to speak Spanish or something it can speak to you in Spanish as well but I since I usually speak in English it was in so much but yes that is my review	3	July 23, 2020	1
