variation	verified_reviews	rating	date	feedback
Echo Dot	"David Josue was my customer service chatbot / person.  I own multiple Echo device including an echo, FIreTV, several dots throughout my house.  They all work great except one of the new 3rd generation Dots recently purchased.  That new Dot drops my music streams around 8-10 times per hour, sometimes more...sometimes every song...and has done it right from the start.So what do I do?  I go online to request an exchange for a new functional Dot.  The system FORCES me to chat or speak on the phone with a customer service rep.  Okay, irritating, especially when I could have simply opted to return the item for a refund, and then buying another new one to accomplish this same task.  But, I'll do it.Over 2 hours later, after chatting with David through this time, I've provided lots of ridiculous info, router make and model, distance from router, other device info, etc., some of which may be relevant, but also including a DNA sample (kidding), and get this - approving his request for an Amazon rep to conduct a house visit to gather debug info from the Dot....?!?!?  Seriously, for a $30 device?!  I say ""sure!"" because at this point, I think they make this process as long and drawn out to dissuade people from getting this done...what else am I to think?  What would you think?So, David concludes by saying this will take several days to have the development team triage my data and get back to me via email about next steps...Meanwhile my device dropped the stream 11 times in a little over an hour while chatting with David.  He wraps our chat session by asking if he has addressed all my concerns and questions.  I tell him, well, ""No, not satisfactorily, but you know that don't you David?""  He responds -""Perfect! Have a great evening.""So now, I'm all in to see how utterly absurd this process will be to exchange the Dot for one that functions properly.  It goes without saying that I will not be recommending Echo devices to anyone and will be regaling them with the request for a home visit by Amazon before honoring the exchange request.  I seriously doubt anyone, including you kind readers, will believe it!  But, it's true.  I swear on my dog's life.So, what will come next??  I don't know but am waiting in awe of this stupidity and will update as it goes....UPDATE:  the second Dot that came in the order with the first one is now also dropping pandora streams, so it'll be a return for both, especially since I've not received the aforementioned email from the development team wanting to swing by the house for a debug and beer session.  I guess I'm done buying Echo devices until they work this out."	1	August 29, 2019	0
Echo Dot	I bought this to replace our Alexa echo from 2016.  We love our Alexa echo and use it everyday.  So I wanted an upgrade.  the new one 3rd gen the sound is marbled.  I cannot listen to podcasts or any lyrics on it as its so hard to understand.  the oldest one we have is amazingly clear but its been breaking up a little after 7 years of daily use.	2	July 13, 2022	0
Echo Dot	I won an Echo Dot from a local radio station. I am happy I did not go and buy this smart speaker because it does not meet my expectations. You cannot change the base in this speaker. It is far too much bass and not enough treble so  all of the words spoken on a radio station or audio book are muffled. Alexa is very responsive but she tells me I cannot increase the treble.	3	December 15, 2021	1
Echo Dot	Negative: Gives you incomplete or false information to encourage you to purchase through Amazon.Example: I needed a lemon to make muffins and asked when the local Walmart opened, Alexa refused to acknowledge the store 3 miles down the road and would only give me stores farther than 100 miles from me. I then asked for the nearest Subway, it listed the Subway that used to be in the local Walmart pre-pandemic. Do not ask Alexa for information, as it will mislead you.Positive: It connects to and controls smart home devices fairly easily, with minor bugs.Example: I can turn on and control some settings on an air conditioner, but it doesn't read the temperature correctly so I can't tell it to increase or decrease based on that. Works great for binary controls though, like light switches.	3	July 31, 2021	1
Echo Dot	So I've tested my Echo dot on a few devices and it's perfectly ok if all you need is a cheap Alexa enabled device to play a little music or control your lights.  That's what it's good at.What I didn't anticipate was that the base would be so overpowering that listening to voices on podcasts, the news, or youtube videos would be near impossible.  Imagine everything is down pitched a whole octave.  I didn't have enormously high expectations but a cheap no-name brand speaker does better than this.  Going into settings and cranking the bass all the way down helps a little, but not enough.  That said if the only thing you will do with your speaker is listen to music, you might enjoy the bass-heavy sound.  Just know that using this to listen to people talk or listen to dialogue is probably out of the question.My other critique is that these speakers should really have an audio-in jack instead of audio out, or better yet, both.  If I wanted to have an audio out jack, I'd buy an Alexa Input device for half the price.  Frankly, I'm disappointed.  Maybe the regular Echo and Echo Studio are better.	3	June 18, 2020	1
Echo Dot	I ordered two echo dots and I was able to connect one with no problem but the second one I could not connect I ended up needed to contact customer service and they couldn’t get it to connect either. They did send me a replacement with no charge as long as I send the broken one back. But the replacement worked great. They do exactly what an echo dot is supposed to do. I have one in my bedroom and one in my living room, both rooms are on different stories so I live that I’m able to connect to each of them to make announcements to the other part of the house.	3	September 28, 2021	1
Echo Dot	I bought this product thinking I could sync it with my Alexa devices but truthfully this one and the others I have bought have been a huge let down. Even after you sync them which is a process that could go a lot easier and download the skills the product doesn’t perform properly. You could speak right into the speaker or from any distance really and still have to repeat yourself a lot. Even after repeating yourself it may say that skill, song or book isn’t available even though it’s something the device has already done before. You tell the device to play in a group and it repeats the group and song of choice and still only plays on one speaker or not at all. The funny thing is it can hear really well. I could be in a place with no devices and make a noise and it would hear it and respond. Also it will just randomly blink a different color when nothing is wrong and completely stop responding or not respond at all.	1	August 30, 2022	0
Echo Dot	Never got to use. Would not Pair with my iPhone	2	October 5, 2022	0
Echo Dot	I don’t like that this Alexa is always flashing “green” circle, as if it’s always listening to everything being said. So naturally, I’ve unplugged it. I only use it when playing worship music in the background. I don’t use this device much. Not sure how the light is supposed to work with it. I’m so confused. Anyone have any suggestions or same experience I’m having? Not a fan.	3	January 4, 2022	1
Echo Dot	Ordered two, but they won't link together.  There's a delay in sound sounding like an echo in the songs.  I turned them both off after trying to link them for several hours.  Went back to my tried and true stereo system.  No issues, no frustrations.  Technology is not always better.	3	January 25, 2022	1
Echo Dot	It does not work well with the fire stick it shuts off the tv  and have to reboot the hole system to watch tv its a pain in the butt.The fire stick on its own is great. Not sure ifneed to send it back	3	February 17, 2022	1
Echo Dot	"I've used Echo dots for close to 5 years now. The features and functionality are limited at best, and have hardly advanced at all in those years.At some point, they started a feature where Alexa responds with ""By the way, [...]"" after you give a command that does not warrant a reply, such as ""set a timer"" or ""turn on the light"". These are incredibly intrusive, obnoxious, uncalled for - this is a device, not a human, and it has no place interjecting additional BS when I ask it to perform a simple task.They've taken this one step further recently, however, by turning those ""By the way"" interjections into actual advertisements. I just set a time and my Echo Dot responded with ""By the way, did you know we now have premium timer tones available for purchase? Would you like to purchase one?""You have absolutely no right piping advertisements directly into my home, especially for a product I PAID MONEY FOR. This isn't some freemium app supported by ads. Shame on you Amazon. This is the final straw - I'm ripping these sad, useless devices out and replacing them all with Google Home minis which at least don't try to advertise to me (yet).On another note: I once left a review on an older generation of Amazon Echo, and someone from Amazon literally called me on my mobile phone to ask about the review - but then asked me to provide personal information to confirm it was actually me they were talking to. Are you kidding me? You're going to call me, unsolicited, and then ask me to prove who I am just so you can address a review that I didn't ask to be contacted about? Y'all have seriously misunderstood (or just completely disregarded) the concept of customer experience. What a sad company you've turned into."	1	August 19, 2021	0
Echo Dot	device is bulky	3	May 14, 2022	1
Echo Dot	Okay, so I prefer Amazon's device over Google's even though it's not as intuitive or useful. You have to hook it to a surround sound system if you don't like crackle and speaker pop. In spite of this, I just hate Google enough that Amazon's products like these are my go to choice.	3	January 28, 2022	1
Echo Dot	It's cheap and does its job somewhat, but it's really unreliable. Sometimes voice commands don't work and integrations with things such as smart lights are very finicky. Also severe delays randomly, Alexa will do the task a few seconds after you give the command. Wouldn't recommend for any important tasks.	3	January 31, 2022	1
Echo Dot	there should be a way to easily manage the devices connected to alexa if i replace a tv in my house alexa should be able to forget the old one etc and also if someone is told by your customer service that they will call you back with a solution they should call you back.	3	January 25, 2022	1
Echo Dot	Volume seems to increase when ads interrupt music.  Kind of irritating.	3	May 1, 2022	1
Echo Dot	The sound from Alexa is very muffled and hard to understand most of the time.  Tried adjusting but nothing seems to work.  Except for this I'm very happy with what it can do.  Now if you can only tell me how to adjust the sound, I would appreciate it very much.	3	January 22, 2022	1
Echo Dot	I was surprised to find Alexa asking me to subscribe to Amazon music (~$15/month) after a few random free  songs. This is so unbecoming of the product.	3	April 8, 2022	1
Echo Dot	Other than the aesthetic appeal, this generation is trash compared to the original.  I hadn't upgraded because I didn't think I needed to.  Now I feel like my suspicions have been confirmed.	2	August 29, 2022	0
Echo Dot	El sonido es MUY malo y no es tan inteligente	3	May 3, 2022	1
Echo Dot	Got a new wifi router the Eerro 6. I setup my wifi with the same name and password all my other devices can automatically connect except my echo that’s beyond unacceptable. I shouldn’t have to reconnect it to wifi when nothing changed and all my other smart devices automatically connected to my new router.Because of that I won’t be switching my google homes to Alexa.	2	July 13, 2022	0
Echo Dot	Set it  up. Great. Gave commands. Great. Within a few hours, my digital pad on my GE stove and my Whirlpool dryer were going nuts!!! I did not download any of these appliance apps. So, I unplugged the DOT and in a few hours, I had my stove and dryer back to normal. Few days later, tried again and it did the same thing to the appliances. Unplugged. Also flipped the main breakers. Waited a few days, then plugged the DOT into a different outlet on a different breaker. Within 24 hours, my TV had viewing issues on some of the channels. Wobbly lines. This lasted for several hours. Unplugged the TV cable and replugged. No luck.  Finally unplugged the DOT. So. Dot is in my closet. I am going to try one more time and reset to factory and try to start the process over again. If it is affecting certain appliances in the house, then I cannot use it. Super disappointed and don't know how to fix.	2	January 11, 2022	0
Echo Dot	One thing that I would suggest is that it is a wireless device not to be plugged in all the time. Seems kind of useless to be located in one particular spot all the time. Low level music and voice are muffled and not very clear	3	February 4, 2022	1
Echo Dot	I previously ordered the Echo Dot (3rd Gen) - Smart speaker with Alexa and it worked out great. It is easy to set up and connects to other devices that are Alexa compatible. I decided to buy a battery base for the Echo dot to make it more portable around the house. That's when I found out that the AUX device pin receptacle was misaligned which prevents the device cable to attach properly. I returned it via UPS as per Amazon Customer Service instruction (which cost me $5 at UPS since I threw away the packaging required to send it back), and I had it replaced with another Echo Dot. I just received it and this one has the same defect. I wonder if Amazon is aware of this quality control issue happening with this product!? This defect will not allow for any AUX device to be attached as an AUX speaker or battery base.	3	June 12, 2021	1
Echo Dot	In a world where we literally choose which conglomerate we allow to spy on us, Alexa is the Amazon option.  Trading our privacy for small conveniences.BTW, I did not buy this, it came with a purchase and my son thinks it's cool not having to flip a light switch.	3	January 27, 2022	1
Echo Dot	"This one replaced another Echo Dot (3rd Gen) because the speaker had gone bad after about 3 years.  The new one has a ""tinny"" speaker out of the box.  The primary location of this Dot is by our exercise equipment.  Our primary use for this unit is to listen to music while we work out."	3	January 9, 2022	1
Echo Dot	In general, the third generation Echo Dot functions as well previous generations, but it makes Alexa sound like she's talking through a pillow. Bizarre! The 3rd Gen Dot may have improved a tad in the quality of music playback; not enough to prevent listening fatigue from setting in very quickly, though. The contours of the new generation are more pleasant to look at. That said, does anyone buy a Dot to look at it?	3	December 10, 2021	1
Echo Dot	Update: Returned.I frequenly interact with my Echo devices, but it's not so easy with the 3rd generation Dot. It is hard for me to understand what Alexa is saying. I tried to adjust the audio, but nothing I tried changed that problem. However, the Dot's audio is fine for listening to the news and music. That, rather than Alexa's voice, comes through clearly.I bought the 3rd gen Dot because many reviews for the 4th generation say it isn't an upgrade from the 3rd, and some say the 4th gen is inferior. I had hoped the Dot would improve on the Echo Flex I was using (it often ignored comands and another device would answer even though the other device was rooms away from where I was and the Flex is just a few feet from me. But Alexa's voice on the Flex was far superior to what it is on the new Dot. I'm not sure I'll keep the Dot. I may fish the Flex out of the trash.	2	January 3, 2022	0
Echo Dot	"I have other voice assistants and do not mind them. The echo dot is good for the most part. It has higher quality sound than some other comparable assistants out there. Seems to hear me for the most part when I am talking to it. My biggest complaint though and something that gets more annoying with time is how intrusive Alexa is. Alexa constantly makes suggestions to me about how I can set modes and automatic weather or traffic updates. I even turned off settings to stop this and I see no changes. When I ask Alexa to turn on a light I do not need it to then blab on about what else Alexa can do. Its honestly annoying as can be. I want to say ""turn on a light"" and she turns on a light nothing else. Or tell me the weather and she tells me the weather. Rather I find that after the short answer to what I asked Alexa to do I get a long drawn out explanation of what else it can do. If this happened once that would be fine but I find that for years after using the echo dot I still get the same explanations over and over. It honestly makes me want to toss the thing in the garbage."	1	June 3, 2022	0
Echo Dot	I have both Google minis and the Echo dot in my home and the Echo sound is very muffled.  Everything else about it is fine but I just can't get past the poor sound quality and don't think I'd ever buy another.	3	February 13, 2022	1
Echo Dot	Works like any other hockey buck Alexa. But sound is super muffled when listening to music or kindle books. And that is what I use this the most for. That is all.	3	March 9, 2022	1
Echo Dot	"My husband got the Echo ""free"" with an order, and it sat in the box, unused, for a very long time.  So, I thought I would check it out and try it - bad idea!  Sure, I could ask for the weather (not that impressive, really), but when I asked for a certain song to play, ""Alexa"" offered the unlimited music subscription for 14.99/month.  ""NO!""  I said.  Well, my 6-year-old twins were excited to hear the Echo play ""Baby Shark,"" and when I wasn't in the room, they asked for a song and agreed to the music subscription without my knowing!  WHAT?!  Then, despite trying to cancel TWICE, I see a charge in my bank account, resulting in me having to cancel my debit card and file a dispute claim.  Such a hassle and headache.  All because I turned on this stupid speaker for ONE day.  Total rip-off.  Bad idea"	1	September 5, 2022	0
Echo Dot	I have 2 other Echo Dots. I purchased this 3rd one to take in my RV.It is not near as good as my other two. She doesn't answer like she should when asked a question  I know is easy for her.Very disappointed.	3	February 8, 2022	1
Echo Dot	When I got the echo dot it was working okay. Didn't always understand everything but I've only had it for less than two weeks and it cuts out and sounds like its skipping on songs and when things are talking. No clue why. I like that it can know whose talking but you need to add in understand children better.	3	January 3, 2022	1
Echo Dot	"I already owned one of the new Alexa's and love the sound and ease-of-use...so did my son, so he kidnapped her from my kitchen to his room!  I bought the Echo Dot because the price was right and thought since it came with the Alexa feature, it would sound just as good.  Unfortunately, while the Dot does still have the same ease-of-use as the larger Alexa, the quality of sound doesn't compare.  The larger Alexa seems to have a more clear quality with music, even when asking her to increase the bass.  I tried the same with the Dot and it does increase the bass, but it becomes a little raspy, like a cheap set of car speakers.I have to admit, I really don't use the Dot or Alexa for anything but to listen to music when I'm downstairs, so, I can't attest to the rest of it's features.  I can say, if you're looking for an inexpensive, easy-to-use device, the Echo Dot will suffice.  However, if you don't mind spending a little more to be able to enjoy a better quality sound, the larger Alexa model is definitely the better choice.  In fact, since my son only listens to ""talk radio"", I'm going to switch the devices while he's in school...he'll never know the difference!  HaHa"	3	December 20, 2019	1
Echo Dot	First let me say I love my dot and Alexa! However my dot is not working as it should and I had to take it offline until I can afford to replace it.And replace it I will what's not to like about Alexa I talk with her everyday.	3	February 7, 2022	1
Echo Dot	I bought it for the supposed better sound quality, But I am disappointed. Music sounds good on it, but Alexa's voice is very muffled and difficult to understand. I'm very disappointed that Amazon would put this on the market without correcting the issue.	3	February 13, 2022	1
Echo Dot	Alexa is still great for a lot things if I am inputting a shopping list, for example. But if I want to know the weather or play music, this 3rd gen Echo is a disappointment. It's sometimes staticy and sometimes lives up to its name ... it echoes or sounds as if it is underwater.I still have one of my 1st gens and its sound quality is much, much better than this.	3	December 4, 2021	1
Echo Dot	Not something I would ever buy, gifted to us. Set up and used about a week. I don't need or want constant background music. I don't need her to answer my questions. I can time things for myself. I haven't found a good use for her.	3	February 1, 2022	1
Echo Dot	First time buying a product like this, I'm glad I invested the money into a deal I had found online versus pay the original price. In my opinion, I don't think I would have purchased this for the amount it actually costs, I don't think it's worth it.Overall, it's a decent product. The biggest downfall- IT DOES NOT WORK WITHOUT WIFI OR WITHOUT THE DEVICE BEING PLUGGED IN!! Regardless of those MAJOR problems...The Alexa integration is not bad, it does for the most part respond to what you ask and it does entertain all age groups. The timer and reminder settings on the echo dot are extremely convenient. I also love that this is a Bluetooth speaker as well but majorly disappointed in the sound quality!! You do get what you pay for though and this product is not big on size to produce an extreme amount of sound. Again, it could be better but I'm still very glad I have it.I honestly purchased this for the Bluetooth speaker so there are other functions and capabilities I'm sure I'm not aware of that make this product better by chance so take that into consideration if you do decide to buy.	3	June 12, 2020	1
Echo Dot	So we have 3 of these. For some reason, when I call my daughters Alexa, it will make both my daughters and my sons ring. If my son is calling mine, it says its my daughter. Other than that it works great!	3	February 4, 2022	1
Echo Dot	Every other commercial says “just say Alexa add (so-and-so) to my cart”.. Well guess who hears her name, then replied?  ALEXA!  Unplugged it and only plug in if I want to listen to Amazon music (& my phones dead)!And there’s one you WONT see reviews for: Amazon Music (esp. unlimited!)They must’ve NOT wanted to get negative feedback about people being billed for a service that Amazon asks “would you like a reminder when the service is about to end?” And they never GIVE said notice (but they DO give you a BILL)! 👎	3	October 17, 2021	1
Echo Dot	After hooking up the Echo Dot I realized that the power cord did not work.	2	September 22, 2022	0
Echo Dot	I really like Alexa; it beats the Google Assistant in a lot of ways (not all though) but I will focus on the actual Echo Dot in this review. The speaker has four microphones on it and they pick up voices amazingly well. The speaker looks nice and I really like the buttons on top that make controlling it even easier. I also think that the speaker (actually 3 speakers within) has the potential to sound pretty good. But, there are some issues that really keep me from enjoying this. First: the sound tuning just seems off. It is really bass heavy which would normally be great but since the speaker is so small it just makes everything else sound less pronounced and muddy. Second: the sound randomly becomes distorted sometimes, especially when playing on a Bluetooth speaker. I’m not talking about a little white noise, I mean it sounds like you’re losing signal to a radio station; it cuts in and out. Amazon knows about that issue but they haven’t pushed out an update to fix it as of Feb 2020. So, because of these sound issues, I can’t really recommend getting an Echo Dot 3rd Gen. The new Google Nest Mini, though less bassy, sounds astonishingly better and what good is a speaker if it sounds bad?	3	February 5, 2020	1
Echo Dot	It was a gift which i appreciated but I discovered this isn't the echo with Time on front......which makes me think why didn't they make them all with a standard time on the front with all of them....it just makes sense to me - but i'll probably place it somewhere as a speaker for music -	3	January 13, 2022	1
Echo Dot	This came with a smart bulb which was a good value but I could not get the smart bulb to work with Alexa so I had to unpair them and uninstall the Alexa app and start over from scratch. Needless to say the smart bulb is now sitting on the counter and she is working fine now.	3	January 9, 2022	1
Echo Dot	I replaced an old Echo Dot Gen 2 hoping for improvements.  Yes, it's much louder.  This was my first goal.  However, most of the increased volume is in the BASS region.  Music sounds excellent, but it ruins the clarity of the speech from the IHeart Radio stations, etc.  I tried to adjust the frequency response in the APP but it has very little affect.  I have 6 other models of various types and ages.  They all sound excellent.	3	November 6, 2021	1
Echo Dot	I’ve had an Amazon echo for several years now, my home is almost fully automated and just recently alexa just started to crap out. 1. She can’t control the lights in the house anymore, she can run her programming but I can’t tell her “kitchen lights 100%” she acts like the lights aren’t set up 2. She stopped playing music on Pandora because they are trying to get you to subscribe to Amazon Music 3. If she actually plays what I ask her to she plays it on the wrong echo, I’ll ask for a song in to play in the living room and she’ll play it in the nursery. I don’t need Megan Thee Stallion blasting in my kids room while he’s trying to take nap. And if I’m specific and say play a song on Living Room Echo she tells me it doesn’t exist half the the time and the other half of the time it’ll work 4. She always mishears me but that’s been since day one, I put up with it because every thing else worked. I’m going to sell my 7 echos and make the switch to Google Home	1	July 8, 2022	0
Echo Dot	Voice is clear, I used for wake ups, weather and other information	3	April 23, 2022	1
Echo Dot	So we bought this for our retail store, unfortunately, we have to keep telling ALEXA , put on 100.5 , numerous times a day . She just shuts off , mid song ??? Not sure why ??	3	February 22, 2022	1
Echo Dot	"I received this as a Christmas gift. I use my Computer, iPad and Android when seeking information. The sound isn't as clear as Siri. I am concerned because it turns on without anyone saying ""Alexa"". Probably paranoid but I feel someone is listening to our conversation as many have suggested."	3	January 20, 2022	1
Echo Dot	I purchased this product to replace the old alexa. This little machine likes to turn on the lights in the middle of the night when your asleep. It has done it several times. I will troubleshoot and if it continues it goes back.	3	January 27, 2022	1
Echo Dot	So this little machine is a very good buy but I don’t like how I need to pay to hear music and play games. Like I wanted it for music but I don’t wanna pay. So now I just use it for Bluetooth! Umm it’s ver convenient! Just those pricey add on’s. Would I recommend?? Nah not really cause I basically use it as a radio so it’s really whatever.	2	July 3, 2022	0
Echo Dot	"The device is great, it hears your voice and responds promptly, the volume is more than high enough, the design is nice. However, a few problems gave me a bad taste overall. The device has an AUX input but completely lacks the feature to be used as an AUX speaker (the AUX input is essentially functionally useless). Another issue involves the ""skills"" that Alexa has, one such being the Spotify ""skill"" that allows you to play music on command. The issue arises any time I ask Alexa to play a song or playlist, it doesn't play the song or playlist that I asked but rather some random playlist called ""[name of song] radio,"" which proceeds to play random music."	3	August 12, 2021	1
Echo Dot	This speaker has good sound quality and is fun to use when you get it set up but you almost need a degree in computer engineering to get it set up.  They need to simplify the setup process.	3	February 11, 2022	1
Echo Dot	I have purchased 3 over time and haven given one as a gift, and have learn to know that the speaker becomes muffled over time,	3	March 30, 2022	1
Echo Dot	Alexa does not play nice with YouTube Music. This was a deal breaker for me because that is my preferred music app. I switched to Google nest immediately because playing music from my existing playlists was one of my main reasons of getting a smart speaker.	3	January 23, 2022	1
Echo Dot	It's ok but the thing I noticed different from also having the 2nd gen, is that it takes longer to respond to you and sometimes it don't at all, so that's why I only give it 3 stars. I like the look of gen 3 better but I actually prefer the gen 2 over this one because of it's quick response and it can hear you better from far off. I almost thought about just returning the 2 new dots that I have but since they no longer have gen 2 available, I'll just hang onto them. Thought about trading in the older dot for new when I was buying the new dots, now I'm glad I didn't!( I'm not for sure if the 3rd gen echo dot is worst or it's my hotspot, being that I just found out that I'm maxed out on my hotspot. I have the new google nest mini and google nest hub now also and I'm having the same problems with it not working as well sometimes, no response at times.  It could be that this dot works just fine if you are using it with a good internet setup. So I really can't say for sure it's not as good, this has just been what I'm experiencing with this dot.)	3	December 26, 2019	1
Echo Dot	"PLEASE come up with a way for the machine to physically answer you when you call out the Wake word WITH A VERBAL RESPONSE, example good evening user name here HOW MAY I ASSIST  as I am getting sick and tired of having to repeat myself time after time when the machine either does not hear me and or does not answer me when I Do infact speak to it to it plus if these machines are supposed to be ""smart speakers"" why can't they answer questions without responding with ""I don't know that one"" which happens 80% of the time? Furthermore in regards to not being heard that shouldn't happen at all considering I have multiple speakers in my home so there is no reason for the system to not HEAR anyone. in regards to answers to questions it's like the only thing it searches for is the Amazon database & if the desired question & answer is not in the Amazon database it has no clue. I'm seriously thinking about replacing all of my speakers in my house with the Google home equivalent I've been using Google products since Android froyo came out and Google has NEVER ONCE told me it does not know the answer to something. Because I can ask Alexa the same question I ask Google back to back and majority of the time Alexa says she doesn't know the answer whereas  Google gives me the answer immediately something's wrong with that picture &  for god sakes the most important Part is I don't have to repeat myself to Google.I apologize but I'm really irritated with the echo experience and borderline regret the purchase."	1	November 23, 2021	0
Echo Dot	"Alexa has a hard time understanding the names of foreign artists - specifically Korean - as she doesn't listen all the way to the command. Even when I type it into the Alexa app, she somehow gets it incorrect. Also, when I ask for a certain song due to me not having Amazon Music and I use Apple Music she will reply with ""To play specific songs you must have Amazon Music"" or with something very similar. She will say she can't find a specific song on Apple Music when I know for sure the song is there because most of the time I'm..looking at it on Apple Music on my laptop.It is frustrating to have to either type in the song I want Alexa to play or have to repeat myself multiple times for her to understand. If she could understand names, and not default them to ""American"" or ""English speaking"" artists the echo would get a 5/5. Until that is fixed...I wouldn't recommend this to anyone who doesn't listen to traditionally American/mainstream artists."	3	December 20, 2020	1
Echo Dot	Got it on sale. Never interacted with one till my daughter-in-law used it at Thanksgiving for keeping track of when to make what for dinner and music. I thought it was pretty cool. I still think it's cool tho I don't really need it, just another gadget. I do all those things on my phone.	3	January 3, 2022	1
Echo Dot	Even after downloading downloading Alexa app, she still has no idea where I live. Even with a full address, she can't find Grand Marais, MN! Junk Echo or junk app? Who knows, because they can't talk to each other.	3	January 29, 2022	1
Echo Dot	So I received this as part of a promotion. I had to sign up for amazon music and then received this for $1. I was initially very excited just to have a decent, somewhat portable speaker. Unfortunately there was a bit of a rattle coming from the speaker as soon as I set it up. At first this didn't bother me too much but it got progressively worse over the next couple weeks. Now it sounds like a blown speaker. I've never even come close to turning this up loud so I know it's not my fault. Would love to get a replacement but am not being offered one, likely because it was part of a promotion. I just think that if they're only going to offer the $1 back, then they should also refund the amount paid for amazon music, seeing as getting the echo for $1 was the only reason I signed up for it.	2	January 20, 2022	0
Echo Dot	Spotify does not work very well! When you have more than one device it gets kind of slow… it keeps saying: this command is not supported right now!	3	March 12, 2022	1
Echo Dot	"I got this as a gift to use in my workroom basically just as a radio because it has a ""FREE"" listening option.  I have no desire for yet another bill every month so I figured it'd be okay and save space. I thought the free version would just have normal commercials and adds but the music would be fine. Well the ""FREE"" listening option without signing up and paying every month is a joke. No matter what style of music you choose to listen to it only shuffles through 15 to 20 songs from each style you choose. It plays the same handful of songs over and over. At least half of these songs are lesser known or lesser wanted versions like the Whitesnake ""hobo"" version of ""Here I go Again"" if you ask to hear 80's hair metal for example. The volume of each song is different as well. Some are a lot louder than others and you have to keep adjusting the volume as you listen if you want it all the same. The speaker strength is nothing to brag about either even for such a small device.  Also, the music styles you chose will sometimes be contaminated with songs from other styles. Adding insult to injury Amazon sticks their own spoken adds in among the terrible selection of ""FREE"" music you get telling you to join up for better options. And yes, I know this thing is supposed to be used for and with other stuff and I'm assuming if you pay every month it'd be a million times better. I'm just giving my opinion on what I wanted it for. If you don't sign up for the paid version you're basically getting a 45-minute commercial that repeats. So, if you just want to listen to something for free as a radio with no hassle and no extra bill every month...just buy a radio."	2	February 10, 2020	0
Echo Dot	The first two echo dot I got where free from SiriusXM both are yard older and should way better and understand my voice better.  Must not be the same dot	3	February 23, 2022	1
Echo Dot	I got this because the price was right ($20).  It's good for talking to Alexa and playing music if you don't care how bad it sounds ;).	3	March 15, 2022	1
Echo Dot	Can't get it to connect tired of trying need help Alexa Can't even help me...probably return product	3	April 12, 2022	1
Echo Dot	Alexa it self good for daily work there is no doubt. But, the one I have is not clear sound. I did not notice 2 weeks then when i use i found it has no clear sound. now, neither I can exchange it nor i can fix clear sound,	3	January 10, 2022	1
Echo Dot	"I am a tech geek.I have been a proponent of the benefits of the technological innovations since the late 1990's, and I don't mind dropping a dime on things I am generally interested in, or something I see genuine benefit from, which I why I purchased 2 Alexa Dots.No one suggested: ""Oh by the way... an Echo Dot would be nice"", or ""Did you know..."", to try to compel me into purchasing something I didn't want or need.Before buying the dots, I was tentative and went back and forth between this and Google's product. But someone gifted us Facebook's Portal, which embedded Alexa by default, and we liked how Alexa integrated our IoT devices perfectly. So after noticing that general conversations turned into FB ads, we replaced the portal with our 2nd Dot.Not long after, the 'Oh, by the ways' started creeping in, prompting me to extensively investigate how to turn these unwarranted invasions prompts off. Towards the end of summer, every other 'Alexa' request/engagement became an unwarranted invasion of thought, focus, activity.  The last time I used ""the Dot"" was after I needed an '11 minute timer for pasta', while preparing a family meal, only to be nudged by some inane BS, this multi-billion dollar corporation NEEDED for me to purchase.Really?If I really wanted whatever the Amazon algorithms presumed would be a good thing for me at that most inopportune time, I would research it, and purchase it myself without a DAMN prompt!Purchasing anything related to Alexa or the Echo Dot, is like paying a telemarketer to call you just because you want the benefit of your telephone."	1	December 20, 2021	0
Echo Dot	Sound: The sounds is alright. For a cheap-ish bluetooth speaker it isn’t too bad, but depending on how you use you will find some limitations. Sonically no one will be blown away, but it functions.Connectivity: This has been a nightmare. I have two of these. They will randomly show the blue and orange lights, go back into setup modes, turn on Alexa from disabled and require completely removing the pairing and starting over. Super frustrating and both units do it. Bluetooth seems pretty good, but can delay at times. I have yet to have any luck with the aux cable, though... on either of them.Alexa: It can hear me and most of the time understands very basic stuff. It doesn’t integrate with a lot of stuff I use, so it severely limits functionality.Compatibility: No Google support sucks. I have hoping to use the speakers in a right and left config as they had been setup, but you are limited in that regard. Play Music not having native support sucks, but I can just connect to bluetooth. It would great to have the wizardry available outside of some weird backend stuff that Amazon is doing on their servers.Summary: If you get this free or for a dollar or something, awesome. 100% no-go at full price. If you have invested in another ecosystem, make sure to verify full compatibility, even at half off. You can pickup wireless speakers for around the same price that are better, but lack Alexa. If Alexa is what you desperately want, then this is totally for you.	2	August 12, 2020	0
Echo Dot	"Alexa Echo Dot is great when it works.  Mine stopped working.  After several times on the phone with the ""help"" Alexa was still broken.  They told me to try several things.  When that didn't work I was told to wait a few days and call back if it still does not work.  When called back they went through the same steps that didn't work the first time.  I gave up and bought another one.  Alexa is great as long as you don't have any problems with it."	3	September 24, 2021	1
